timestamp,sensor,celsius,fahrenheit,humidity,pressure,pm10,pm25,pm100,pm25_reported,pm25_avg_15,pm25_avg_60,particles_03um,particles_05um,particles_100um,particles_10um,particles_25um,particles_50um
2023-10-23 17:40:37.654571+00:00,a,20,68,63,1001.99,1.57,5.44,6.98,6.77,4.85,4.44,330,317,0,51,0,0
2023-10-23 17:38:28.565996+00:00,b,20,68,63,1002.05,0.36,4.18,5.05,4.7,4.4,4.06,294,271,0,41,0,0
2023-10-23 17:38:28.399469+00:00,a,20,68,63,1002.05,0.12,4.38,5.31,5.02,4.68,4.33,313,294,0,38,0,0
2023-10-23 17:36:29.813531+00:00,b,20,68,63,1002.05,0.36,4.18,5.05,4.7,4.48,4.06,294,271,0,41,0,0
2023-10-23 17:36:29.684576+00:00,a,20,68,63,1002.05,0.12,4.38,5.31,5.02,4.75,4.33,313,294,0,38,0,0
2023-10-23 17:34:32.145976+00:00,b,20,68,64,1002.02,0.45,4.2,4.94,4.72,4.52,4.04,304,287,0,35,0,0
2023-10-23 17:34:31.935977+00:00,a,20,68,64,1002.02,0.37,4.28,4.85,4.85,4.78,4.29,299,285,0,35,0,0
2023-10-23 17:32:28.691591+00:00,b,19.4,67,64,1002.1,1.04,4.43,5.39,5.11,4.57,4.01,307,282,0,41,0,0
2023-10-23 17:32:28.567410+00:00,a,19.4,67,64,1002.1,1.26,5.17,6.5,6.33,4.94,4.28,318,295,0,37,0,0
2023-10-23 17:30:37.974901+00:00,b,19.4,67,64,1002.09,0.09,4.61,5.6,5.4,4.55,3.95,309,293,0,42,0,0
2023-10-23 17:30:37.801332+00:00,a,19.4,67,64,1002.09,0.62,4.73,6.21,5.6,4.81,4.18,317,299,0,52,0,0
2023-10-23 17:28:27.632612+00:00,b,19.4,67,65,1002.03,0,4.26,4.82,4.82,4.46,3.9,300,285,0,36,0,0
2023-10-23 17:28:27.527293+00:00,a,19.4,67,65,1002.03,0.83,4.55,5.32,5.3,4.78,4.14,319,299,0,44,0,0
2023-10-23 17:26:28.799558+00:00,b,19.4,67,65,1002.03,0,4.26,4.82,4.82,4.45,3.89,300,285,0,36,0,0
2023-10-23 17:26:28.676546+00:00,a,19.4,67,65,1002.03,0.83,4.55,5.32,5.3,4.79,4.13,319,299,0,44,0,0
2023-10-23 17:24:28.783561+00:00,b,19.4,67,65,1002,0,4.58,5.85,5.36,4.54,3.83,305,291,0,43,0,0
2023-10-23 17:24:28.648223+00:00,a,19.4,67,65,1002,0.61,4.77,5.84,5.66,4.83,4.08,307,288,0,46,0,0
2023-10-23 17:22:29.406997+00:00,b,19.4,67,65,1001.98,1.02,4.76,5.87,5.65,4.56,3.8,310,282,0,42,0,0
2023-10-23 17:22:29.204435+00:00,a,19.4,67,65,1001.98,0.58,4.95,6.11,5.96,4.87,4.02,302,290,0,45,0,0
2023-10-23 17:20:40.516619+00:00,b,19.4,67,66,1001.99,1.23,4.55,5.6,5.31,4.46,3.76,299,282,0,44,0,0
2023-10-23 17:20:40.181403+00:00,a,19.4,67,66,1001.99,1.27,4.66,5.64,5.49,4.77,3.98,296,282,0,48,0,0
2023-10-23 17:18:33.509565+00:00,b,19.4,67,65,1001.94,0.36,4.42,5.6,5.09,4.39,3.71,286,265,0,45,0,0
2023-10-23 17:18:33.295763+00:00,a,19.4,67,65,1001.94,1.2,4.96,6.35,5.98,4.76,3.93,297,282,0,49,0,0
2023-10-23 17:16:29.165016+00:00,b,19.4,67,66,1001.98,0.16,4.15,5.11,4.64,4.31,3.65,294,278,0,42,0,0
2023-10-23 17:16:29.021669+00:00,a,19.4,67,66,1001.98,0.52,4.46,5.37,5.15,4.64,3.83,286,276,0,37,0,0
2023-10-23 17:14:30.008812+00:00,b,18.9,66,66,1001.97,1.2,4.17,4.67,4.67,4.3,3.63,307,279,0,37,0,0
2023-10-23 17:14:29.643345+00:00,a,18.9,66,66,1001.97,0.07,4.61,5.71,5.4,4.65,3.81,306,283,0,41,0,0
2023-10-23 17:12:30.109025+00:00,b,18.9,66,66,1001.97,1.2,4.17,4.67,4.67,4.24,3.61,307,279,0,37,0,0
2023-10-23 17:12:29.962774+00:00,a,18.9,66,66,1001.97,0.07,4.61,5.71,5.4,4.53,3.78,306,283,0,41,0,0
2023-10-23 17:10:41.005659+00:00,b,18.9,66,66,1001.88,0.43,4.7,5.96,5.55,4.22,3.6,305,288,0,50,0,0
2023-10-23 17:10:40.863105+00:00,a,18.9,66,66,1001.88,0.93,4.76,6.02,5.65,4.44,3.75,301,281,0,50,0,0
2023-10-23 17:08:30.632644+00:00,b,18.9,66,66,1001.88,0,4.7,5.75,5.55,4.07,3.57,294,279,0,49,0,0
2023-10-23 17:08:30.469275+00:00,a,18.9,66,66,1001.88,1.26,4.95,6.43,5.96,4.37,3.73,305,285,0,43,0,0
2023-10-23 17:06:29.405414+00:00,b,18.9,66,66,1001.94,0,4.09,4.93,4.54,3.92,3.54,270,252,0,38,0,0
2023-10-23 17:06:29.257602+00:00,a,18.9,66,66,1001.94,0.83,4.35,5.02,4.98,4.17,3.69,296,283,0,42,0,0
2023-10-23 17:04:30.290886+00:00,b,18.9,66,66,1001.94,0,4.09,4.93,4.54,3.87,3.52,270,252,0,38,0,0
2023-10-23 17:04:30.170053+00:00,a,18.9,66,66,1001.94,0.83,4.35,5.02,4.98,4.1,3.66,296,283,0,42,0,0
2023-10-23 17:02:28.811655+00:00,b,18.9,66,66,1001.9,0,3.9,4.34,4.23,3.76,3.51,274,258,0,34,0,0
2023-10-23 17:02:28.626484+00:00,a,18.9,66,66,1001.9,1.11,4.37,5.13,5,4.01,3.64,293,274,0,39,0,0
2023-10-23 17:00:37.712356+00:00,b,18.9,66,66,1001.93,0,4.05,4.82,4.48,3.72,3.49,275,254,0,37,0,0
2023-10-23 17:00:37.518567+00:00,a,18.9,66,66,1001.93,0.26,4.38,5.26,5.02,3.97,3.6,288,260,0,38,0,0
2023-10-23 16:58:29.548418+00:00,b,18.9,66,66,1001.92,0,3.76,4.29,4,3.59,3.46,258,239,0,24,0,0
2023-10-23 16:58:29.373555+00:00,a,18.9,66,66,1001.92,0,3.69,4.15,3.89,3.88,3.55,270,245,0,30,0,0
2023-10-23 16:56:29.128653+00:00,b,18.9,66,67,1001.83,0,3.62,4.06,3.77,3.53,3.43,259,246,0,27,0,0
2023-10-23 16:56:28.955667+00:00,a,18.9,66,67,1001.83,0,3.8,4.33,4.07,3.85,3.55,265,251,0,29,0,0
2023-10-23 16:54:28.793959+00:00,b,18.9,66,67,1001.9,0.09,3.54,3.72,3.63,3.5,3.43,256,238,0,28,0,0
2023-10-23 16:54:28.633413+00:00,a,18.9,66,67,1001.9,0.27,4.03,4.8,4.44,3.86,3.57,256,243,0,34,0,0
2023-10-23 16:52:30.285694+00:00,b,18.9,66,66,1001.9,0,3.84,4.43,4.13,3.54,3.44,260,243,0,27,0,0
2023-10-23 16:52:30.094475+00:00,a,18.9,66,66,1001.9,0.72,3.74,4.28,3.96,3.77,3.57,242,231,0,13,0,0
2023-10-23 16:50:36.720867+00:00,b,18.9,66,67,1001.97,0,3.68,4,3.86,3.49,3.42,253,235,0,29,0,0
2023-10-23 16:50:36.551825+00:00,a,18.9,66,67,1001.97,0.02,3.77,4.12,4.02,3.72,3.57,256,239,0,25,0,0
2023-10-23 16:48:30.133331+00:00,b,18.9,66,67,1002.06,0,3.37,3.64,3.36,3.4,3.41,242,227,0,20,0,0
2023-10-23 16:48:29.976386+00:00,a,18.9,66,67,1002.06,0,3.66,4.31,3.84,3.63,3.58,231,219,0,24,0,0
2023-10-23 16:46:29.082471+00:00,b,18.9,66,67,1002.04,0,3.47,3.61,3.52,3.39,3.44,242,226,0,25,0,0
2023-10-23 16:46:28.939953+00:00,a,18.9,66,67,1002.04,0.54,4.09,4.61,4.54,3.61,3.64,254,229,0,32,0,0
2023-10-23 16:44:29.238589+00:00,b,18.9,66,67,1002.02,0,3.22,3.26,3.11,3.35,3.44,226,210,0,14,0,0
2023-10-23 16:44:29.120603+00:00,a,18.9,66,67,1002.02,0.76,4.04,4.61,4.46,3.55,3.62,239,224,0,32,0,0
2023-10-23 16:42:29.910588+00:00,b,18.9,66,67,1002.01,0,3.36,3.68,3.34,3.39,3.47,252,232,0,27,0,0
2023-10-23 16:42:29.734741+00:00,a,18.9,66,67,1002.01,0.37,3.38,3.54,3.37,3.45,3.62,236,222,0,24,0,0
2023-10-23 16:40:36.613827+00:00,b,18.9,66,67,1002.03,0,3.42,3.74,3.43,3.34,3.52,238,223,0,15,0,0
2023-10-23 16:40:36.511536+00:00,a,18.9,66,67,1002.03,0,3.72,4.15,3.93,3.46,3.66,247,231,0,29,0,0
2023-10-23 16:38:30.712723+00:00,b,18.9,66,66,1002.02,0,3.66,3.83,3.83,3.32,3.53,254,239,0,27,0,0
2023-10-23 16:38:30.558447+00:00,a,18.9,66,66,1002.02,0,3.58,3.72,3.7,3.46,3.66,239,227,0,31,0,0
2023-10-23 16:36:29.390314+00:00,b,18.9,66,66,1001.96,0,3.53,3.77,3.62,3.29,3.53,236,219,0,16,0,0
2023-10-23 16:36:29.269070+00:00,a,18.9,66,66,1001.96,0.59,3.25,3.59,3.15,3.31,3.66,236,217,0,12,0,0
2023-10-23 16:34:29.788365+00:00,b,18.9,66,66,1001.94,0,3.19,3.32,3.05,3.2,3.55,240,219,0,20,0,0
2023-10-23 16:34:29.596038+00:00,a,18.9,66,66,1001.94,0.17,3.18,3.5,3.04,3.27,3.7,237,222,0,23,0,0
2023-10-23 16:32:28.237501+00:00,b,18.9,66,66,1001.94,0,3.19,3.32,3.05,3.19,3.57,240,219,0,20,0,0
2023-10-23 16:32:28.133817+00:00,a,18.9,66,66,1001.94,0.17,3.18,3.5,3.04,3.27,3.77,237,222,0,23,0,0
2023-10-23 16:30:40.980249+00:00,b,18.9,66,66,1001.87,0,3.38,3.5,3.37,3.21,3.58,236,222,0,24,0,0
2023-10-23 16:30:40.855255+00:00,a,18.9,66,66,1001.87,0,3.64,4.09,3.8,3.3,3.8,221,208,0,32,0,0
2023-10-23 16:28:29.833248+00:00,b,18.9,66,66,1001.87,0,3.38,3.5,3.37,3.24,3.62,236,222,0,24,0,0
2023-10-23 16:28:29.645057+00:00,a,18.9,66,66,1001.87,0,3.64,4.09,3.8,3.29,3.83,221,208,0,32,0,0
2023-10-23 16:26:28.465694+00:00,b,18.9,66,66,1001.94,0,2.96,2.85,2.68,3.23,3.65,219,200,0,20,0,0
2023-10-23 16:26:28.299621+00:00,a,18.9,66,66,1001.94,0,3.27,3.38,3.18,3.25,3.84,229,221,0,21,0,0
2023-10-23 16:24:29.979952+00:00,b,18.9,66,66,1001.79,0.09,3.11,3.16,2.93,3.34,3.7,241,220,0,18,0,0
2023-10-23 16:24:29.861241+00:00,a,18.9,66,66,1001.79,0,3.8,4.96,4.06,3.4,3.89,253,242,0,24,0,0
2023-10-23 16:22:32.188543+00:00,b,19.4,67,67,1001.72,0,3.47,3.52,3.52,3.45,3.74,249,233,0,27,0,0
2023-10-23 16:22:31.968422+00:00,a,19.4,67,67,1001.72,0,2.62,2.72,2.11,3.31,3.91,240,218,0,18,0,0
2023-10-23 16:20:37.756723+00:00,b,18.9,66,67,1001.72,0,3.07,2.98,2.85,3.48,3.75,226,212,0,6,0,0
2023-10-23 16:20:37.476170+00:00,a,18.9,66,67,1001.72,0,2.97,3.06,2.69,3.48,4,232,217,0,26,0,0
2023-10-23 16:18:32.016779+00:00,b,18.9,66,67,1001.72,0,3.07,2.91,2.86,3.57,3.79,239,225,0,19,0,0
2023-10-23 16:18:31.698784+00:00,a,18.9,66,67,1001.72,0,3.17,3.13,3.02,3.61,4.07,233,221,0,35,0,0
2023-10-23 16:16:30.512922+00:00,b,18.9,66,67,1001.6,0,3.21,3.09,3.09,3.63,3.84,243,224,0,24,0,0
2023-10-23 16:16:30.339573+00:00,a,18.9,66,67,1001.6,0,3.11,3.43,2.93,3.64,4.13,238,224,0,20,0,0
2023-10-23 16:14:31.103888+00:00,b,18.9,66,67,1001.69,0.15,3.63,3.89,3.78,3.68,3.92,240,224,0,23,0,0
2023-10-23 16:14:30.932397+00:00,a,18.9,66,67,1001.69,0,3.59,3.85,3.72,3.69,4.19,237,223,0,26,0,0
2023-10-23 16:12:32.625228+00:00,b,18.9,66,67,1001.69,0.15,3.63,3.89,3.78,3.64,3.95,240,224,0,23,0,0
2023-10-23 16:12:32.378219+00:00,a,18.9,66,67,1001.69,0,3.59,3.85,3.72,3.64,4.24,237,223,0,26,0,0
2023-10-23 16:10:37.763971+00:00,b,18.9,66,68,1001.67,0.55,3.69,4.16,3.89,3.57,3.99,253,240,0,23,0,0
2023-10-23 16:10:37.580975+00:00,a,18.9,66,68,1001.67,0,4.12,4.94,4.6,3.69,4.29,264,250,0,38,0,0
2023-10-23 16:08:29.759239+00:00,b,18.3,65,67,1001.73,0,3.75,4.06,3.98,3.56,4.02,254,239,0,32,0,0
2023-10-23 16:08:29.624560+00:00,a,18.3,65,67,1001.73,0,3.83,4.65,4.11,3.68,4.29,256,242,0,30,0,0
2023-10-23 16:06:29.654608+00:00,b,18.9,66,67,1001.78,0.43,4.04,5.02,4.46,3.55,4.06,244,230,0,26,0,0
2023-10-23 16:06:29.391040+00:00,a,18.9,66,67,1001.78,0.02,3.75,4.41,3.98,3.72,4.31,257,245,0,25,0,0
2023-10-23 16:04:29.591404+00:00,b,18.9,66,67,1001.8,0.15,3.76,4.15,4,3.45,4.06,245,229,0,37,0,0
2023-10-23 16:04:29.375374+00:00,a,18.9,66,67,1001.8,0,3.86,4.5,4.17,3.79,4.35,241,230,0,22,0,0
2023-10-23 16:02:30.325592+00:00,b,18.9,66,67,1001.89,0,3.48,3.76,3.53,3.44,4.05,229,223,0,27,0,0
2023-10-23 16:02:30.208786+00:00,a,18.9,66,67,1001.89,0,3.44,3.64,3.47,3.84,4.37,239,223,0,17,0,0
2023-10-23 16:00:38.664114+00:00,b,18.9,66,66,1001.87,0,3.32,3.35,3.27,3.5,4.07,225,208,0,24,0,0
2023-10-23 16:00:38.558346+00:00,a,18.9,66,66,1001.87,0,3.18,3.04,3.04,3.93,4.4,226,210,0,20,0,0
2023-10-23 15:58:31.318252+00:00,b,18.9,66,66,1001.87,0,3.32,3.35,3.27,3.59,4.13,225,208,0,24,0,0
2023-10-23 15:58:31.175414+00:00,a,18.9,66,66,1001.87,0,3.18,3.04,3.04,4.07,4.48,226,210,0,20,0,0
2023-10-23 15:56:29.138587+00:00,b,18.9,66,67,1001.94,0.04,2.97,2.96,2.7,3.68,4.18,235,219,0,18,0,0
2023-10-23 15:56:28.948696+00:00,a,18.9,66,67,1001.94,0.46,3.72,3.93,3.93,4.27,4.56,242,229,0,20,0,0
2023-10-23 15:54:28.959359+00:00,b,18.9,66,67,1001.81,0.16,3.61,4.05,3.75,3.88,4.27,278,254,0,39,0,0
2023-10-23 15:54:28.868518+00:00,a,18.9,66,67,1001.81,0.4,4.23,5.04,4.77,4.31,4.61,289,276,0,43,0,0
2023-10-23 15:52:31.056751+00:00,b,18.9,66,67,1001.7,0,3.46,3.5,3.5,3.89,4.42,261,242,0,20,0,0
2023-10-23 15:52:30.920514+00:00,a,18.9,66,67,1001.7,0,4.2,5.53,4.73,4.27,4.78,289,269,0,37,0,0
2023-10-23 15:50:35.813113+00:00,b,18.9,66,67,1001.7,0,3.46,3.5,3.5,3.98,4.45,261,242,0,20,0,0
2023-10-23 15:50:35.686491+00:00,a,18.9,66,67,1001.7,0,4.2,5.53,4.73,4.3,4.8,289,269,0,37,0,0
2023-10-23 15:48:29.933064+00:00,b,18.9,66,67,1001.67,0,3.88,4.19,4.19,4.04,4.57,291,265,0,31,0,0
2023-10-23 15:48:29.786459+00:00,a,18.9,66,67,1001.67,0.04,4.55,5.49,5.31,4.37,4.9,296,281,0,36,0,0
2023-10-23 15:46:33.678775+00:00,b,18.9,66,67,1001.57,0.36,4.03,4.44,4.44,4.03,4.64,288,265,0,36,0,0
2023-10-23 15:46:33.497516+00:00,a,18.9,66,67,1001.57,0,4.29,5.24,4.87,4.36,4.96,297,276,0,39,0,0
2023-10-23 15:44:29.074503+00:00,b,18.9,66,67,1001.57,0.36,4.03,4.44,4.44,4.1,4.76,288,265,0,36,0,0
2023-10-23 15:44:28.921364+00:00,a,18.9,66,67,1001.57,0,4.29,5.24,4.87,4.36,5.07,297,276,0,39,0,0
2023-10-23 15:42:29.805182+00:00,b,18.3,65,67,1001.67,0.36,4.24,5.04,4.79,4.18,4.83,300,277,0,47,0,0
2023-10-23 15:42:29.631756+00:00,a,18.3,65,67,1001.67,0.3,4.47,5.46,5.17,4.38,5.14,289,272,0,39,0,0
2023-10-23 15:40:41.302464+00:00,b,18.3,65,67,1001.62,1.12,4.18,4.73,4.69,4.2,4.85,298,279,0,35,0,0
2023-10-23 15:40:41.211524+00:00,a,18.3,65,67,1001.62,0.2,3.68,4.04,3.87,4.32,5.14,281,257,0,13,0,0
2023-10-23 15:38:28.912296+00:00,b,18.9,66,67,1001.49,0.37,3.77,4.02,4.02,4.13,4.88,282,266,0,30,0,0
2023-10-23 15:38:28.760216+00:00,a,18.9,66,67,1001.49,0.06,3.98,4.4,4.36,4.53,5.24,301,275,0,36,0,0
2023-10-23 15:36:28.879929+00:00,b,18.9,66,67,1001.36,1.09,4.24,4.79,4.79,4.21,4.96,308,290,0,31,0,0
2023-10-23 15:36:28.739717+00:00,a,18.9,66,67,1001.36,0.96,4.38,5.41,5.02,4.69,5.33,318,306,0,33,0,0
2023-10-23 15:34:28.949148+00:00,b,18.9,66,67,1001.29,0,3.6,3.74,3.74,4.15,4.98,297,277,0,26,0,0
2023-10-23 15:34:28.815323+00:00,a,18.9,66,67,1001.29,0.2,4.57,5.49,5.33,4.78,5.38,324,305,0,37,0,0
2023-10-23 15:32:28.871436+00:00,b,18.3,65,67,1001.31,0.09,3.75,3.98,3.98,4.3,5.04,291,271,0,29,0,0
2023-10-23 15:32:28.755089+00:00,a,18.3,65,67,1001.31,1.73,4.65,5.56,5.47,4.82,5.42,317,296,0,33,0,0
2023-10-23 15:30:38.126182+00:00,b,18.3,65,67,1001.25,1.24,4.57,5.36,5.33,4.54,5.14,310,284,0,40,0,0
2023-10-23 15:30:37.980282+00:00,a,18.3,65,67,1001.25,1.81,4.31,5.38,4.91,4.79,5.47,306,289,0,36,0,0
2023-10-23 15:28:28.889802+00:00,b,18.3,65,67,1001.25,1.24,4.57,5.36,5.33,4.55,5.19,310,284,0,40,0,0
2023-10-23 15:28:28.673320+00:00,a,18.3,65,67,1001.25,1.81,4.31,5.38,4.91,4.88,5.53,306,289,0,36,0,0
2023-10-23 15:26:27.673819+00:00,b,18.9,66,67,1001.27,0.17,4.38,5.11,5.02,4.56,5.22,301,278,0,43,0,0
2023-10-23 15:26:27.544627+00:00,a,18.9,66,67,1001.27,1.16,4.49,5.55,5.2,4.98,5.58,320,296,0,34,0,0
2023-10-23 15:24:29.919995+00:00,b,18.9,66,67,1001.22,0.09,3.88,4.52,4.2,4.54,5.24,296,278,0,38,0,0
2023-10-23 15:24:29.810312+00:00,a,18.9,66,67,1001.22,0.8,5.13,6.49,6.27,5.01,5.63,331,317,0,45,0,0
2023-10-23 15:22:27.894014+00:00,b,18.9,66,68,1001.19,0,4.17,4.85,4.67,4.65,5.27,302,285,0,35,0,0
2023-10-23 15:22:27.692340+00:00,a,18.9,66,68,1001.19,0.98,5.01,6.15,6.07,4.9,5.63,336,318,0,53,0,0
2023-10-23 15:20:37.222040+00:00,b,18.9,66,68,1001.19,0,4.17,4.85,4.67,4.67,5.3,302,285,0,35,0,0
2023-10-23 15:20:37.098018+00:00,a,18.9,66,68,1001.19,0.98,5.01,6.15,6.07,4.88,5.65,336,318,0,53,0,0
2023-10-23 15:18:29.287684+00:00,b,18.3,65,68,1001.16,0.62,4.67,5.98,5.5,4.68,5.32,313,288,0,41,0,0
2023-10-23 15:18:29.153959+00:00,a,18.3,65,68,1001.16,0.2,4.87,5.84,5.84,4.82,5.65,327,304,0,52,0,0
2023-10-23 15:16:28.759546+00:00,b,18.3,65,68,1001.2,1.13,5.15,6.29,6.29,4.62,5.35,327,304,0,41,0,0
2023-10-23 15:16:28.629293+00:00,a,18.3,65,68,1001.2,1.17,4.57,5.43,5.33,4.76,5.67,321,307,0,33,0,0
2023-10-23 15:14:30.218475+00:00,b,18.3,65,68,1001.09,1.27,4.66,5.55,5.48,4.58,5.33,326,299,0,41,0,0
2023-10-23 15:14:30.063134+00:00,a,18.3,65,68,1001.09,0.98,5.06,6.45,6.15,4.94,5.69,332,317,0,51,0,0
2023-10-23 15:12:29.645765+00:00,b,18.3,65,68,1001.15,0.79,4.77,5.94,5.66,4.66,5.36,336,314,0,58,0,0
2023-10-23 15:12:29.465725+00:00,a,18.3,65,68,1001.15,1.33,4.98,6.22,6.02,4.94,5.71,331,310,0,45,0,0
2023-10-23 15:10:36.187934+00:00,b,18.3,65,68,1001.13,0.64,4.56,5.66,5.32,4.69,5.36,297,281,0,46,0,0
2023-10-23 15:10:36.061406+00:00,a,18.3,65,68,1001.13,1,4.31,4.91,4.91,4.91,5.69,315,294,0,34,0,0
2023-10-23 15:08:28.930742+00:00,b,18.3,65,68,1001.13,0.64,4.56,5.66,5.32,4.91,5.36,297,281,0,46,0,0
2023-10-23 15:08:28.741158+00:00,a,18.3,65,68,1001.13,1,4.31,4.91,4.91,5.2,5.7,315,294,0,34,0,0
2023-10-23 15:06:28.253927+00:00,b,18.3,65,68,1001.15,0,4.31,4.93,4.91,5.11,5.35,307,278,0,41,0,0
2023-10-23 15:06:28.038585+00:00,a,18.3,65,68,1001.15,0.48,4.9,6.09,5.89,5.64,5.73,316,297,0,44,0,0
2023-10-23 15:04:29.330406+00:00,b,18.3,65,68,1001.2,0,3.92,4.36,4.26,5.36,5.37,293,272,0,42,0,0
2023-10-23 15:04:29.155452+00:00,a,18.3,65,68,1001.2,0.91,4.6,5.64,5.39,5.87,5.71,311,283,0,50,0,0
2023-10-23 15:02:34.556425+00:00,b,18.3,65,68,1001.2,0,3.92,4.36,4.26,5.63,5.39,293,272,0,42,0,0
2023-10-23 15:02:34.403865+00:00,a,18.3,65,68,1001.2,0.91,4.6,5.64,5.39,6.11,5.71,311,283,0,50,0,0
2023-10-23 15:00:35.724087+00:00,b,18.3,65,69,1001.11,1.6,5.13,6.38,6.27,6,5.41,323,310,0,46,0,0
2023-10-23 15:00:35.599714+00:00,a,18.3,65,69,1001.11,1.3,5.67,7.23,7.15,6.44,5.73,347,322,0,52,0,0
2023-10-23 14:58:27.899437+00:00,b,18.3,65,69,1001.04,0.89,5.19,6.36,6.36,6.14,5.4,345,327,0,53,0,0
2023-10-23 14:58:27.794902+00:00,a,18.3,65,69,1001.04,0.41,5.14,6.28,6.28,6.45,5.69,348,327,0,53,0,0
2023-10-23 14:56:27.945945+00:00,b,18.3,65,69,1001.04,0.89,5.19,6.36,6.36,6.24,5.37,345,327,0,53,0,0
2023-10-23 14:56:27.791650+00:00,a,18.3,65,69,1001.04,0.41,5.14,6.28,6.28,6.59,5.68,348,327,0,53,0,0
2023-10-23 14:54:28.183965+00:00,b,18.3,65,69,1001,2.25,6.3,8.4,8.19,6.38,5.38,382,355,0,67,0,0
2023-10-23 14:54:28.023494+00:00,a,18.3,65,69,1001,2.74,6.64,9.54,8.76,6.87,5.71,384,358,0,67,0,0
2023-10-23 14:52:36.560616+00:00,b,18.3,65,70,1000.94,2,6.3,8.23,8.2,6.3,5.35,384,358,0,59,0,0
2023-10-23 14:52:36.295743+00:00,a,18.3,65,70,1000.94,2.93,7.43,10.83,10.07,6.91,5.7,388,373,0,72,0,0
2023-10-23 14:50:33.768669+00:00,b,17.8,64,70,1000.92,2.4,6.57,8.69,8.64,6.2,5.28,396,378,0,64,0,0
2023-10-23 14:50:33.652508+00:00,a,17.8,64,70,1000.92,2.68,6.93,9.51,9.23,6.66,5.59,402,386,0,64,0,0
2023-10-23 14:48:28.587903+00:00,b,18.3,65,70,1000.84,2.02,6.11,8.24,7.89,6.01,5.23,386,365,0,69,0,0
2023-10-23 14:48:28.457070+00:00,a,18.3,65,70,1000.84,3.13,6.55,8.65,8.61,6.48,5.53,380,360,0,67,0,0
2023-10-23 14:46:28.413505+00:00,b,18.3,65,70,1000.84,2.02,6.11,8.24,7.89,6.01,5.18,386,365,0,69,0,0
2023-10-23 14:46:28.305112+00:00,a,18.3,65,70,1000.84,3.13,6.55,8.65,8.61,6.43,5.48,380,360,0,67,0,0
2023-10-23 14:44:29.475791+00:00,b,18.3,65,70,1000.76,2.44,6.14,7.96,7.93,6.02,5.15,375,351,0,60,0,0
2023-10-23 14:44:29.325190+00:00,a,18.3,65,70,1000.76,2.49,6.05,7.94,7.79,6.34,5.42,389,369,0,61,0,0
2023-10-23 14:42:30.047508+00:00,b,17.8,64,70,1000.8,2,6,7.96,7.7,5.95,5.05,360,336,0,68,0,0
2023-10-23 14:42:29.872787+00:00,a,17.8,64,70,1000.8,2.26,6.25,8.36,8.11,6.36,5.38,394,369,0,71,0,0
2023-10-23 14:40:34.529100+00:00,b,17.8,64,70,1000.77,2.02,5.64,7.18,7.11,5.81,5.01,372,342,0,59,0,0
2023-10-23 14:40:34.367824+00:00,a,17.8,64,70,1000.77,2.24,6.44,8.78,8.43,6.25,5.36,391,374,0,67,0,0
2023-10-23 14:38:28.882525+00:00,b,17.8,64,70,1000.77,2.02,5.64,7.18,7.11,5.74,4.95,372,342,0,59,0,0
2023-10-23 14:38:28.724038+00:00,a,17.8,64,70,1000.77,2.24,6.44,8.78,8.43,6.09,5.3,391,374,0,67,0,0
2023-10-23 14:36:27.975390+00:00,b,18.3,65,70,1000.73,1,5.34,6.67,6.61,5.6,4.87,350,320,0,66,0,0
2023-10-23 14:36:27.846637+00:00,a,18.3,65,70,1000.73,2.65,5.75,7.46,7.28,5.93,5.14,378,357,0,69,0,0
2023-10-23 14:34:28.527338+00:00,b,18.3,65,70,1000.73,1,5.34,6.67,6.61,5.52,4.85,350,320,0,66,0,0
2023-10-23 14:34:28.388616+00:00,a,18.3,65,70,1000.73,2.65,5.75,7.46,7.28,5.9,5.12,378,357,0,69,0,0
2023-10-23 14:32:28.350636+00:00,b,17.8,64,70,1000.69,2.57,6.13,8.13,7.91,5.54,4.77,372,346,0,57,0,0
2023-10-23 14:32:28.176285+00:00,a,17.8,64,70,1000.69,1.96,6.16,7.96,7.96,5.88,5.05,389,370,0,58,0,0
2023-10-23 14:30:34.617178+00:00,b,17.8,64,70,1000.69,2.57,6.13,8.13,7.91,5.42,4.73,372,346,0,57,0,0
2023-10-23 14:30:34.433765+00:00,a,17.8,64,70,1000.69,1.96,6.16,7.96,7.96,5.77,5.01,389,370,0,58,0,0
2023-10-23 14:28:27.780164+00:00,b,17.8,64,71,1000.67,2.19,5.7,7.47,7.21,5.26,4.58,365,344,0,52,0,0
2023-10-23 14:28:27.667191+00:00,a,17.8,64,71,1000.67,2.77,6.08,8.19,7.84,5.65,4.89,376,348,0,65,0,0
2023-10-23 14:26:28.221345+00:00,b,17.8,64,71,1000.61,1.36,5.08,6.44,6.18,5.1,4.5,351,328,0,47,0,0
2023-10-23 14:26:28.084064+00:00,a,17.8,64,71,1000.61,2.19,5.21,6.57,6.4,5.43,4.81,357,327,0,48,0,0
2023-10-23 14:24:27.825017+00:00,b,17.8,64,71,1000.61,1.36,5.08,6.44,6.18,5.03,4.47,351,328,0,47,0,0
2023-10-23 14:24:27.662136+00:00,a,17.8,64,71,1000.61,2.19,5.21,6.57,6.4,5.36,4.75,357,327,0,48,0,0
2023-10-23 14:22:36.257075+00:00,b,17.8,64,71,1000.53,1.82,4.74,5.8,5.62,4.94,4.44,361,338,0,49,0,0
