year,month,day,hour,minute,celsius,fahrenheit,humidity,pressure,pm10,pm25,pm100,pm25_reported,pm25_avg_15,pm25_avg_60,particles_03um,particles_05um,particles_100um,particles_10um,particles_25um,particles_50um
2023,10,16,14,0,27.20000000000001,81.0,30.733333333333334,1008.5899999999998,0.9363333333333337,5.309666666666667,1.6520000000000006,1.5120000000000002,4.857666666666668,5.237333333333335,331.1666666666667,94.06666666666666,0.0,13.166666666666666,0.5666666666666667,0.0
2023,10,16,14,30,27.20000000000001,81.0,30.0,1008.3953333333333,0.827,5.262666666666666,1.4986666666666664,1.3716666666666666,4.793333333333333,5.208666666666667,334.8,94.5,0.0,12.233333333333333,0.5333333333333333,0.0
2023,10,16,15,0,27.16666666666668,80.93333333333334,30.2,1008.3706666666668,0.7323333333333334,5.199000000000002,1.2796666666666667,1.1849999999999998,4.714,5.130666666666668,301.2,85.23333333333333,0.0,10.466666666666667,0.3,0.0
2023,10,16,15,30,27.133333333333344,80.86666666666666,31.733333333333334,1008.2946666666668,0.5003333333333332,5.118333333333333,1.1363333333333332,0.9440000000000002,4.592333333333332,5.047,276.73333333333335,78.9,0.0,9.533333333333333,0.4666666666666667,0.0
2023,10,16,16,0,27.20000000000001,81.0,32.86666666666667,1008.1039999999998,0.8959999999999998,5.295000000000001,1.6726666666666672,1.4660000000000002,4.794666666666666,5.053666666666666,331.93333333333334,94.06666666666666,0.0,12.5,0.6333333333333333,0.0
2023,10,16,16,30,27.20000000000001,81.0,31.533333333333335,1007.904,0.26566666666666666,5.015333333333333,0.8033333333333332,0.639,4.557999999999999,5.059666666666667,214.53333333333333,61.266666666666666,0.0,7.866666666666666,0.5333333333333333,0.06666666666666667
2023,10,16,17,0,27.20000000000001,81.0,33.53333333333333,1007.6659999999999,0.06766666666666667,4.884333333333333,0.2823333333333334,0.25266666666666665,4.310333333333333,4.901,139.23333333333332,39.53333333333333,0.0,4.633333333333334,0.06666666666666667,0.0
2023,10,16,17,30,27.20000000000001,81.0,33.4,1007.4273333333331,0.021,4.838666666666668,0.182,0.11599999999999998,4.2540000000000004,4.733666666666666,124.03333333333333,35.1,0.0,4.0,0.06666666666666667,0.0
2023,10,16,18,0,27.066666666666677,80.73333333333333,33.0,1007.512,0.03133333333333334,4.879333333333334,0.36466666666666664,0.2376666666666667,4.289000000000001,4.7056666666666676,133.5,37.9,0.0,5.3,0.2,0.0
2023,10,16,18,30,26.766666666666676,80.13333333333334,33.2,1007.5926666666667,0.07600000000000001,4.904999999999999,0.5493333333333333,0.31233333333333335,4.296666666666665,4.716000000000003,129.9,37.766666666666666,0.03333333333333333,6.1,0.6,0.06666666666666667
2023,10,16,19,0,26.70000000000001,80.0,33.53333333333333,1007.7906666666669,0.025,4.841333333333333,0.22666666666666666,0.12366666666666669,4.299666666666667,4.733000000000001,106.63333333333334,30.3,0.0,4.433333333333334,0.23333333333333334,0.03333333333333333
2023,10,16,19,30,26.733333333333345,80.06666666666666,35.333333333333336,1007.6046666666666,0.006666666666666667,4.819333333333333,0.08733333333333332,0.05799999999999999,4.227000000000001,4.704666666666667,80.3,22.5,0.0,2.566666666666667,0.13333333333333333,0.0
2023,10,16,20,0,26.70000000000001,80.0,36.93333333333333,1007.486,0.006333333333333333,4.816999999999999,0.12733333333333333,0.05,4.221999999999999,4.663666666666668,90.5,25.433333333333334,0.0,2.4,0.03333333333333333,0.0
2023,10,16,20,30,27.066666666666677,80.73333333333333,37.666666666666664,1007.5986666666668,0.0006666666666666666,4.8073333333333315,0.03333333333333333,0.022000000000000006,4.212333333333334,4.660333333333336,73.46666666666667,21.066666666666666,0.0,2.1666666666666665,0.0,0.0
2023,10,16,21,0,26.70000000000001,80.0,39.4,1007.8179999999996,0.0,4.8020000000000005,0.024,0.006,4.203,4.651333333333333,67.66666666666667,18.8,0.0,1.9666666666666666,0.03333333333333333,0.0
2023,10,16,21,30,26.540000000000006,79.73333333333333,40.4,1007.9273333333331,0.06033333333333334,4.877666666666666,0.3086666666666666,0.2313333333333333,4.242000000000001,4.6573333333333355,110.2,31.4,0.0,4.5,0.26666666666666666,0.0
2023,10,16,22,0,26.500000000000004,79.66666666666667,41.13333333333333,1008.0626666666662,0.2323333333333334,5.016333333333334,0.945,0.643,4.497333333333334,4.758666666666668,185.8,53.96666666666667,0.0,10.0,0.9333333333333333,0.13333333333333333
2023,10,16,22,30,26.58000000000002,79.8,41.46666666666667,1008.2713333333334,0.009666666666666665,4.808999999999999,0.08866666666666667,0.027000000000000003,4.238666666666666,4.786666666666666,75.8,21.8,0.03333333333333333,1.7,0.06666666666666667,0.03333333333333333
2023,10,16,23,0,26.70000000000001,80.0,42.0,1008.1653333333333,0.0,4.804333333333332,0.030000000000000002,0.013000000000000001,4.205,4.694333333333334,59.56666666666667,16.766666666666666,0.0,1.2333333333333334,0.03333333333333333,0.0
