year,month,day,hour,minute,pm25,temperature,humidity
2023,10,22,15,0,2.422222222222222,25.94629629629631,37.635111111111115
2023,10,22,15,30,0.75,23.249621212121223,47.581818181818186
2023,10,22,16,0,1.2121212121212122,20.534090909090903,59.58303030303029
2023,10,22,16,30,0.2196969696969697,20.950833333333335,58.74863636363635
2023,10,22,17,0,0.007407407407407408,22.207777777777746,53.815777777777775
2023,10,22,17,30,0.38636363636363635,22.09272727272726,55.42674242424243
2023,10,22,18,0,0.045454545454545456,21.442045454545447,54.41772727272731
2023,10,22,18,30,0.0,20.515851851851856,54.579259259259274
2023,10,22,19,0,0.015151515151515152,19.851893939393936,56.16810606060608
2023,10,22,19,30,0.11363636363636363,19.192727272727268,57.67674242424244
2023,10,22,20,0,0.1590909090909091,18.680606060606063,59.264166666666696
2023,10,22,20,30,0.022222222222222223,18.446222222222236,60.608962962962956
2023,10,22,21,0,0.007575757575757576,18.421818181818185,60.84325757575758
2023,10,22,21,30,0.05303030303030303,18.761893939393925,60.476212121212114
2023,10,22,22,0,0.014814814814814815,18.67896296296297,61.80088888888892
2023,10,22,22,30,0.0,18.372045454545447,63.11272727272727
2023,10,22,23,0,0.0,18.02265151515151,65.09295454545456
2023,10,22,23,30,0.015151515151515152,17.843863636363633,66.42575757575756
2023,10,23,0,0,0.2074074074074074,17.4282962962963,67.25244444444445
2023,10,23,0,30,0.38636363636363635,17.275151515151506,69.49560606060605
2023,10,23,1,0,0.3939393939393939,17.362954545454553,68.71371212121214
2023,10,23,1,30,0.6814814814814815,17.53177777777777,66.71837037037038
2023,10,23,2,0,1.553030303030303,17.696060606060623,66.59492424242421
2023,10,23,2,30,1.856060606060606,17.657045454545443,66.5766666666667
2023,10,23,3,0,2.77037037037037,17.33207407407406,67.7108148148148
2023,10,23,3,30,4.166666666666667,17.061287878787873,68.22363636363639
2023,10,23,4,0,4.598484848484849,16.841287878787863,68.17416666666664
2023,10,23,4,30,5.045454545454546,16.704318181818177,68.03969696969695
2023,10,23,5,0,8.08148148148148,16.04103703703704,69.8011851851852
2023,10,23,5,30,8.522727272727273,15.789848484848479,71.36219696969701
2023,10,23,6,0,8.56060606060606,15.940000000000014,70.61712121212119
2023,10,23,6,30,10.592592592592593,15.51066666666667,71.78074074074075
2023,10,23,7,0,11.901515151515152,15.781060606060612,71.61863636363637
2023,10,23,7,30,12.871212121212121,16.265378787878774,70.34553030303027
2023,10,23,8,0,10.090909090909092,16.58984848484849,68.92053030303035
2023,10,23,8,30,8.903703703703703,16.767333333333326,68.10562962962962
2023,10,23,9,0,7.765151515151516,16.83363636363636,68.17727272727265
2023,10,23,9,30,8.113636363636363,16.987272727272735,67.60340909090905
2023,10,23,10,0,9.755555555555556,17.307037037037034,66.4557037037037
2023,10,23,10,30,9.325757575757576,17.94401515151516,63.81825757575759
2023,10,23,11,0,6.856060606060606,18.887196969696966,58.95848484848486
2023,10,23,11,30,6.874074074074074,19.49548148148149,56.35740740740743
2023,10,23,12,0,6.303030303030303,19.561515151515128,55.242803030303044
2023,10,23,12,30,6.2272727272727275,20.39954545454546,52.68946969696968
2023,10,23,13,0,9.068181818181818,21.277803030303044,50.13234848484848
2023,10,23,13,30,10.192592592592593,21.43688888888888,49.765333333333324
